"address","Apart","gu","dong","long","lat","distance","place","lon","lat"
"남부순환로255길 17","현대파크(아)","동작구","사당동",126.9703608,37.47701628,784.391715276562,"서울특별시 동작구 사당동 265-12 모범동물병원",126.9733334,37.483656
"남부순환로255길 21","삼익그린뷰","동작구","사당동",126.97002,37.47716487,779.621519627664,"서울특별시 동작구 사당동 265-12 모범동물병원",126.9733334,37.483656
"남부순환로255나길 8","닷컴캐슬","동작구","사당동",126.9715236,37.47702667,755.092952309878,"서울특별시 동작구 사당동 265-12 모범동물병원",126.9733334,37.483656
"남부순환로256라길 25","남현동한일유앤아이","관악구","남현동",126.9735051,37.47188908,1234.3722557683,"서울특별시 서초구 방배동 479-5 연세사랑병원",126.9864676,37.4760273
"남부순환로257가길 8","오림센트빌","동작구","사당동",126.9734728,37.47743214,692.9463549119,"서울특별시 동작구 사당동 265-12 모범동물병원",126.9733334,37.483656
"남부순환로27길 6","온누리","양천구","신월동",126.8260136,37.54043963,397.12796671472,"서울특별시 양천구 신월동 51-9 메디힐병원",126.8280387,37.537254
"남부순환로289길 16","서희융창","서초구","방배동",126.9889194,37.47590824,95.8569080138856,"서울특별시 서초구 방배동 481-7 대항병원",126.9879405,37.4755368
"남부순환로291길 5","청광아트빌(14차)","서초구","방배동",126.989608,37.47523603,151.071862406228,"서울특별시 서초구 방배동 481-7 대항병원",126.9879405,37.4755368
"남부순환로297라길 9","방배2차상지리츠빌","서초구","방배동",126.9942775,37.4759683,561.895120074969,"서울특별시 서초구 방배동 481-7 대항병원",126.9879405,37.4755368
"남부순환로309길 67","방배동동양파라곤","서초구","방배동",127.002705,37.48069948,643.648097940871,"서울특별시 서초구 서초동 1460-12 부원의료재단서초요양병원신관",127.0093404,37.4830882
"남부순환로317길 68","대경벨로체","서초구","서초동",127.0105303,37.48267995,114.514896856428,"서울특별시 서초구 서초동 1460-12 부원의료재단서초요양병원신관",127.0093404,37.4830882
"남부순환로323길 38","서초한신","서초구","서초동",127.0145527,37.48270818,299.228868939649,"서울특별시 서초구 서초동 1602-8 21세기 병원",127.0156973,37.4852381
"남부순환로323길 56","경남아너스빌","서초구","서초동",127.0146174,37.48359926,205.869144337057,"서울특별시 서초구 서초동 1602-8 21세기 병원",127.0156973,37.4852381
"남부순환로337가길 52","신원아침도시(1420)","서초구","서초동",127.024094,37.48432716,748.611335664919,"서울특별시 서초구 서초동 1602-8 21세기 병원",127.0156973,37.4852381
"남부순환로33길 46","우진(72-5)","양천구","신월동",126.8322704,37.53831734,391.843001056158,"서울특별시 양천구 신월동 51-9 메디힐병원",126.8280387,37.537254
"남부순환로356길 105","남성1차현대타운","서초구","양재동",127.0395082,37.48052983,104.112513303089,"서울특별시 서초구 양재동 20-7 참포도나무병원",127.0386712,37.4798714
"남부순환로356길 109","현대타운","서초구","양재동",127.039686,37.4803298,103.152626102784,"서울특별시 서초구 양재동 20-7 참포도나무병원",127.0386712,37.4798714
"남부순환로363길 30","도곡쌍용예가","강남구","도곡동",127.0379213,37.4872491,224.74616164876,"서울특별시 강남구 도곡동 914-2 강남베드로병원",127.0378101,37.4852321
"남부순환로363길 49","역삼우성","강남구","도곡동",127.0369854,37.48849199,370.128749382457,"서울특별시 강남구 도곡동 914-2 강남베드로병원",127.0378101,37.4852321
"남부순환로365길 16","대림","강남구","도곡동",127.0396924,37.4864808,102.995231096364,"서울특별시 강남구 도곡동 910-27 베드로병원",127.039546,37.4855629
"남부순환로365길 5","중명하니빌","강남구","도곡동",127.0392696,37.48583805,39.169738581072,"서울특별시 강남구 도곡동 910-27 베드로병원",127.039546,37.4855629
"남부순환로370길 20","도곡스타빌","강남구","도곡동",127.042637,37.48417273,313.845266810589,"서울특별시 강남구 도곡동 910-27 베드로병원",127.039546,37.4855629
"남부순환로375길 6","벨라빌","강남구","도곡동",127.0446961,37.48662929,470.152788365315,"서울특별시 강남구 도곡동 910-27 베드로병원",127.039546,37.4855629
"남부순환로377길 26","힐데스하임빌라","강남구","도곡동",127.0449418,37.48784889,540.298959873867,"서울특별시 강남구 도곡동 910-27 베드로병원",127.039546,37.4855629
"남부순환로379길 14","삼성","강남구","도곡동",126.978884,37.611107,2791.60526942141,"서울특별시 성북구 정릉동 508-171 성북참병원",127.0055888,37.5976433
"남부순환로395길 10","선경3차","강남구","대치동",127.0608887,37.49420716,429.667572014108,"서울특별시 강남구 대치동 1021-4 미즈메디병원",127.059931,37.4979914
"남부순환로56길 15","코아루2단지","양천구","신월동",126.8289816,37.53178255,614.739961110316,"서울특별시 양천구 신월동 51-9 메디힐병원",126.8280387,37.537254
"남부순환로56길 9","코아루1단지","양천구","신월동",126.8295313,37.53217782,580.235504780003,"서울특별시 양천구 신월동 51-9 메디힐병원",126.8280387,37.537254
"남부순환로62길 17","주함헤븐105동","양천구","신월동",126.8296944,37.53028866,789.0332055297,"서울특별시 양천구 신월동 51-9 메디힐병원",126.8280387,37.537254
"남부순환로64길 23","금강","양천구","신월동",126.8331565,37.52692922,1197.06504289799,"서울특별시 강서구 화곡동 377-8 나누리강서병원",126.8366869,37.5373118
"남부순환로67길 15","보람쉬움1","양천구","신월동",126.8378826,37.52436114,1166.50011158828,"서울특별시 양천구 신정동 942-12 양천효병원",126.8510942,37.5242322
"남부순환로69길 12","삼정그린뷰","양천구","신월동",126.8385152,37.5227322,1123.05645096427,"서울특별시 양천구 신정동 942-12 양천효병원",126.8510942,37.5242322
"남부순환로71길 6","그린아트빌","양천구","신월동",126.837927,37.52174591,1164.61249505945,"서울특별시 양천구 신정동 1320-7 서울특별시서남병원",126.8332222,37.5119722
"남부순환로73길 16","원능한빛","양천구","신월동",126.8402266,37.5198931,1074.21922706155,"서울특별시 양천구 신정동 942-12 양천효병원",126.8510942,37.5242322
"남부순환로82길 2","삼혜아트빌","양천구","신월동",126.8392361,37.51608561,701.184121329814,"서울특별시 양천구 신정동 1320-7 서울특별시서남병원",126.8332222,37.5119722
"남부순환로85길 16","대주파크빌","양천구","신월동",126.8424215,37.51479878,871.110201231102,"서울특별시 양천구 신정동 1320-7 서울특별시서남병원",126.8332222,37.5119722
"남부순환로95길 16","삼호","구로구","개봉동",126.8575957,37.49397587,224.457979802101,"서울특별시 구로구 개봉동 403-29 강서진료병원",126.855678,37.4926528
"남부순환로95길 42","율포그레이스빌","구로구","개봉동",126.8559698,37.4942585,180.594195829164,"서울특별시 구로구 개봉동 403-29 강서진료병원",126.855678,37.4926528
"남부순환로95길 54","삼환","구로구","개봉동",126.8554433,37.49416674,169.801122213377,"서울특별시 구로구 개봉동 403-29 강서진료병원",126.855678,37.4926528
"남부순환로95길 88","두산","구로구","개봉동",126.8534993,37.49437406,271.557832824728,"서울특별시 구로구 개봉동 403-29 강서진료병원",126.855678,37.4926528
"남부순환로97길 50","상우","구로구","개봉동",126.860401,37.49384908,437.893176141061,"서울특별시 구로구 개봉동 403-29 강서진료병원",126.855678,37.4926528
"남부순환로97길 74","개봉동상우","구로구","개봉동",126.8617966,37.49364204,551.523676936775,"서울특별시 구로구 개봉동 403-29 강서진료병원",126.855678,37.4926528
"남현12길 21","관악산대창센시티","관악구","남현동",126.9726074,37.47183103,1310.57563026076,"서울특별시 서초구 방배동 479-5 연세사랑병원",126.9864676,37.4760273
"남현7길 20","예성그린캐슬1차","관악구","남현동",126.9767326,37.47324395,914.154945720664,"서울특별시 서초구 방배동 479-5 연세사랑병원",126.9864676,37.4760273
"남현7길 3","예성2차그린캐슬","관악구","남현동",126.9761817,37.47342429,953.794976741489,"서울특별시 서초구 방배동 479-5 연세사랑병원",126.9864676,37.4760273
"남현길 141","예성그린캐슬III","관악구","남현동",126.9737006,37.4711125,1253.61411987242,"서울특별시 서초구 방배동 479-5 연세사랑병원",126.9864676,37.4760273
"남현길 91","우림루미아트","관악구","남현동",126.9753291,37.47292426,1042.90782452698,"서울특별시 서초구 방배동 479-5 연세사랑병원",126.9864676,37.4760273
"노량진로 140","메가스터디타워","동작구","노량진동",126.9415704,37.51280966,646.787292250782,"서울특별시 동작구 노량진동 311-8 청화병원",126.9402111,37.5071004
"노량진로23가길 20","유원강변","동작구","본동",126.9512618,37.51461797,1097.13646901049,"서울특별시 동작구 상도1동 614-1 상도정동병원",126.9495375,37.5048576
"노량진로23가길 23","래미안트윈파크","동작구","본동",126.950713,37.51470863,1101.51343418905,"서울특별시 동작구 상도1동 614-1 상도정동병원",126.9495375,37.5048576
"노량진로24길 2","한강쌍용","동작구","본동",126.953652,37.51217881,838.84642915636,"서울특별시 동작구 흑석동 224-1 중앙대학교병원",126.9605231,37.5069754
"노량진로32길 156","경동윈츠리버","동작구","본동",126.9538301,37.50937274,629.541392769379,"서울특별시 동작구 상도1동 614-1 상도정동병원",126.9495375,37.5048576
"노원로 214","삼익선경","노원구","하계동",127.0772895,37.63835754,681.355763230261,"서울특별시 노원구 하계동 279-5 을지병원",127.069959,37.636417
"노원로 29","태릉우성아파트","노원구","공릉동",127.0861151,37.62420427,977.046270474159,"서울특별시 중랑구 묵동 158-7 프라임병원",127.0794078,37.6172178
"노원로 428","상계2차중앙하이츠","노원구","상계동",127.0675253,37.65483756,180.459655276727,"서울특별시 노원구 상계동 301-6 아미여성병원",127.0670533,37.656415
"노원로 532","상계주공9(고층)","노원구","상계동",127.0599342,37.6612271,824.966646454497,"서울특별시 노원구 상계동 301-6 아미여성병원",127.0670533,37.656415
"노원로 564","상계주공10(저층)","노원구","상계동",127.056266,37.66155415,1109.51813515716,"서울특별시 노원구 상계동 301-6 아미여성병원",127.0670533,37.656415
"노원로 564","상계주공10(고층)","노원구","상계동",127.056266,37.66155415,1109.51813515716,"서울특별시 노원구 상계동 301-6 아미여성병원",127.0670533,37.656415
"노원로 569","임광","노원구","상계동",127.0556906,37.66127511,1138.17486095533,"서울특별시 노원구 상계동 301-6 아미여성병원",127.0670533,37.656415
"노원로 58","우방아파트","노원구","공릉동",127.0866779,37.62686536,1250.71617039118,"서울특별시 중랑구 묵동 158-7 프라임병원",127.0794078,37.6172178
"노원로 62","효성화운트빌아파트","노원구","공릉동",127.0858661,37.62714982,1215.54288758992,"서울특별시 노원구 공릉동 379-20 샘병원빌딩",127.0720931,37.6266565
"노원로11길 23","청구3","노원구","하계동",127.072868,37.63959626,437.051059140945,"서울특별시 노원구 하계동 279-5 을지병원",127.069959,37.636417
"노원로18길 19","하계2현대","노원구","하계동",127.0728231,37.64373138,852.476640858038,"서울특별시 노원구 하계동 279-5 을지병원",127.069959,37.636417
"노원로1가길 10","청솔아파트8","노원구","공릉동",127.0858919,37.62265243,832.389650832594,"서울특별시 중랑구 묵동 158-7 프라임병원",127.0794078,37.6172178
"노원로1길 21","청솔아파트9","노원구","공릉동",127.0857421,37.62204879,775.342604606605,"서울특별시 중랑구 묵동 158-7 프라임병원",127.0794078,37.6172178
"노원로22길 34","롯데우성아파트","노원구","중계동",127.0721042,37.64754854,1082.75553300102,"서울특별시 노원구 상계동 301-6 아미여성병원",127.0670533,37.656415
"노원로22길 53","주공10","노원구","중계동",127.0731776,37.64773162,1107.1234417386,"서울특별시 노원구 상계동 301-6 아미여성병원",127.0670533,37.656415
